month,symbol,side
2022-03,DAY,pierre_only
2022-03,DOC,pierre_only
2022-03,DOW,pierre_only
2022-03,EG,pierre_only
2022-03,ELV,pierre_only
2022-03,FOX,pierre_only
2022-03,FOXA,pierre_only
2022-03,GEN,pierre_only
2022-03,IR,pierre_only
2022-03,META,pierre_only
2022-03,MRSH,pierre_only
2022-03,PSKY,pierre_only
2022-03,RVTY,pierre_only
2022-03,SW,pierre_only
2022-04,ABC,hans_only
2022-04,ANTM,hans_only
2022-04,BF-B,hans_only
2022-04,BLL,hans_only
2022-04,BRK-B,hans_only
2022-04,CDAY,hans_only
2022-04,FB,hans_only
2022-04,FLT,hans_only
2022-04,MMC,hans_only
2022-04,NLOK,hans_only
2022-04,PARA,hans_only
2022-04,PEAK,hans_only
2022-04,PKI,hans_only
2022-04,RE,hans_only
2022-04,WRK,hans_only
2022-04,BALL,pierre_only
2022-04,BF/B,pierre_only
2022-04,BRK/B,pierre_only
2022-04,CEG,pierre_only
2022-04,COR,pierre_only
2022-04,CPAY,pierre_only
2022-04,DAY,pierre_only
2022-04,DOC,pierre_only
2022-04,DOW,pierre_only
2022-04,EG,pierre_only
2022-04,ELV,pierre_only
2022-04,FOX,pierre_only
2022-04,FOXA,pierre_only
2022-04,GEN,pierre_only
2022-04,IR,pierre_only
2022-04,META,pierre_only
2022-04,MRSH,pierre_only
2022-04,PSKY,pierre_only
2022-04,RVTY,pierre_only
2022-04,SW,pierre_only
2022-05,ABC,hans_only
2022-05,ANTM,hans_only
2022-05,BF-B,hans_only
2022-05,BRK-B,hans_only
2022-05,CDAY,hans_only
2022-05,FB,hans_only
2022-05,FLT,hans_only
2022-05,MMC,hans_only
2022-05,NLOK,hans_only
2022-05,PARA,hans_only
2022-05,PEAK,hans_only
2022-05,PKI,hans_only
2022-05,RE,hans_only
2022-05,WRK,hans_only
2022-05,BF/B,pierre_only
2022-05,BRK/B,pierre_only
2022-05,CEG,pierre_only
2022-05,COR,pierre_only
2022-05,CPAY,pierre_only
2022-05,DAY,pierre_only
2022-05,DOC,pierre_only
2022-05,DOW,pierre_only
2022-05,EG,pierre_only
2022-05,ELV,pierre_only
2022-05,FOX,pierre_only
2022-05,FOXA,pierre_only
2022-05,GEN,pierre_only
2022-05,IR,pierre_only
2022-05,META,pierre_only
2022-05,MRSH,pierre_only
2022-05,PSKY,pierre_only
2022-05,RVTY,pierre_only
2022-05,SW,pierre_only
2022-06,ABC,hans_only
2022-06,BF-B,hans_only
2022-06,BRK-B,hans_only
2022-06,CDAY,hans_only
2022-06,FLT,hans_only
2022-06,MMC,hans_only
2022-06,NLOK,hans_only
2022-06,PARA,hans_only
2022-06,PEAK,hans_only
2022-06,PKI,hans_only
2022-06,RE,hans_only
2022-06,WRK,hans_only
2022-06,BF/B,pierre_only
2022-06,BRK/B,pierre_only
2022-06,CEG,pierre_only
2022-06,COR,pierre_only
2022-06,CPAY,pierre_only
2022-06,DAY,pierre_only
2022-06,DOC,pierre_only
2022-06,DOW,pierre_only
2022-06,EG,pierre_only
2022-06,FOX,pierre_only
2022-06,FOXA,pierre_only
2022-06,GEN,pierre_only
2022-06,IR,pierre_only
2022-06,MRSH,pierre_only
2022-06,PSKY,pierre_only
2022-06,RVTY,pierre_only
2022-06,SW,pierre_only
2022-07,ABC,hans_only
2022-07,BF-B,hans_only
2022-07,BRK-B,hans_only
2022-07,CDAY,hans_only
2022-07,FLT,hans_only
2022-07,MMC,hans_only
2022-07,NLOK,hans_only
2022-07,PARA,hans_only
2022-07,PEAK,hans_only
2022-07,PKI,hans_only
2022-07,RE,hans_only
2022-07,WRK,hans_only
2022-07,BF/B,pierre_only
2022-07,BRK/B,pierre_only
2022-07,CEG,pierre_only
2022-07,COR,pierre_only
2022-07,CPAY,pierre_only
2022-07,DAY,pierre_only
2022-07,DOC,pierre_only
2022-07,DOW,pierre_only
2022-07,EG,pierre_only
2022-07,FOX,pierre_only
2022-07,FOXA,pierre_only
2022-07,GEN,pierre_only
2022-07,IR,pierre_only
2022-07,MRSH,pierre_only
2022-07,PSKY,pierre_only
2022-07,RVTY,pierre_only
2022-07,SW,pierre_only
2022-08,ABC,hans_only
2022-08,BF-B,hans_only
2022-08,BRK-B,hans_only
2022-08,CDAY,hans_only
2022-08,FLT,hans_only
2022-08,MMC,hans_only
2022-08,NLOK,hans_only
2022-08,PARA,hans_only
2022-08,PEAK,hans_only
2022-08,PKI,hans_only
2022-08,RE,hans_only
2022-08,WRK,hans_only
2022-08,BF/B,pierre_only
2022-08,BRK/B,pierre_only
2022-08,CEG,pierre_only
2022-08,COR,pierre_only
2022-08,CPAY,pierre_only
2022-08,DAY,pierre_only
2022-08,DOC,pierre_only
2022-08,DOW,pierre_only
2022-08,EG,pierre_only
2022-08,FOX,pierre_only
2022-08,FOXA,pierre_only
2022-08,GEN,pierre_only
2022-08,IR,pierre_only
2022-08,MRSH,pierre_only
2022-08,PSKY,pierre_only
2022-08,RVTY,pierre_only
2022-08,SW,pierre_only
2022-09,ABC,hans_only
2022-09,BF-B,hans_only
2022-09,BRK-B,hans_only
2022-09,CDAY,hans_only
2022-09,FLT,hans_only
2022-09,MMC,hans_only
2022-09,NLOK,hans_only
2022-09,PARA,hans_only
2022-09,PEAK,hans_only
2022-09,PKI,hans_only
2022-09,RE,hans_only
2022-09,WRK,hans_only
2022-09,BF/B,pierre_only
2022-09,BRK/B,pierre_only
2022-09,CEG,pierre_only
2022-09,COR,pierre_only
2022-09,CPAY,pierre_only
2022-09,DAY,pierre_only
2022-09,DOC,pierre_only
2022-09,DOW,pierre_only
2022-09,EG,pierre_only
2022-09,FOX,pierre_only
2022-09,FOXA,pierre_only
2022-09,GEN,pierre_only
2022-09,IR,pierre_only
2022-09,MRSH,pierre_only
2022-09,PSKY,pierre_only
2022-09,RVTY,pierre_only
2022-09,SW,pierre_only
2022-10,ABC,hans_only
2022-10,BF-B,hans_only
2022-10,BRK-B,hans_only
2022-10,CDAY,hans_only
2022-10,FLT,hans_only
2022-10,MMC,hans_only
2022-10,NLOK,hans_only
2022-10,PARA,hans_only
2022-10,PEAK,hans_only
2022-10,PKI,hans_only
2022-10,RE,hans_only
2022-10,WRK,hans_only
2022-10,BF/B,pierre_only
2022-10,BRK/B,pierre_only
2022-10,CEG,pierre_only
2022-10,COR,pierre_only
2022-10,CPAY,pierre_only
2022-10,DAY,pierre_only
2022-10,DOC,pierre_only
2022-10,DOW,pierre_only
2022-10,EG,pierre_only
2022-10,FOX,pierre_only
2022-10,FOXA,pierre_only
2022-10,GEN,pierre_only
2022-10,IR,pierre_only
2022-10,MRSH,pierre_only
2022-10,PSKY,pierre_only
2022-10,RVTY,pierre_only
2022-10,SW,pierre_only
2022-11,ABC,hans_only
2022-11,BF-B,hans_only
2022-11,BRK-B,hans_only
2022-11,CDAY,hans_only
2022-11,FLT,hans_only
2022-11,MMC,hans_only
2022-11,PARA,hans_only
2022-11,PEAK,hans_only
2022-11,PKI,hans_only
2022-11,RE,hans_only
2022-11,WRK,hans_only
2022-11,BF/B,pierre_only
2022-11,BRK/B,pierre_only
2022-11,CEG,pierre_only
2022-11,COR,pierre_only
2022-11,CPAY,pierre_only
2022-11,DAY,pierre_only
2022-11,DOC,pierre_only
2022-11,DOW,pierre_only
2022-11,EG,pierre_only
2022-11,FOX,pierre_only
2022-11,FOXA,pierre_only
2022-11,IR,pierre_only
2022-11,MRSH,pierre_only
2022-11,PSKY,pierre_only
2022-11,RVTY,pierre_only
2022-11,SW,pierre_only
2022-12,ABC,hans_only
2022-12,BF-B,hans_only
2022-12,BRK-B,hans_only
2022-12,CDAY,hans_only
2022-12,FLT,hans_only
2022-12,MMC,hans_only
2022-12,PARA,hans_only
2022-12,PEAK,hans_only
2022-12,PKI,hans_only
2022-12,RE,hans_only
2022-12,WRK,hans_only
2022-12,BF/B,pierre_only
2022-12,BRK/B,pierre_only
2022-12,CEG,pierre_only
2022-12,COR,pierre_only
2022-12,CPAY,pierre_only
2022-12,DAY,pierre_only
2022-12,DOC,pierre_only
2022-12,DOW,pierre_only
2022-12,EG,pierre_only
2022-12,FOX,pierre_only
2022-12,FOXA,pierre_only
2022-12,IR,pierre_only
2022-12,MRSH,pierre_only
2022-12,PSKY,pierre_only
2022-12,RVTY,pierre_only
2022-12,SW,pierre_only
2023-01,ABC,hans_only
2023-01,BF-B,hans_only
2023-01,BRK-B,hans_only
2023-01,CDAY,hans_only
2023-01,FLT,hans_only
2023-01,MMC,hans_only
2023-01,PARA,hans_only
2023-01,PEAK,hans_only
2023-01,PKI,hans_only
2023-01,RE,hans_only
2023-01,WRK,hans_only
2023-01,BF/B,pierre_only
2023-01,BRK/B,pierre_only
2023-01,CEG,pierre_only
2023-01,COR,pierre_only
2023-01,CPAY,pierre_only
2023-01,DAY,pierre_only
2023-01,DOC,pierre_only
2023-01,DOW,pierre_only
2023-01,EG,pierre_only
2023-01,FOX,pierre_only
2023-01,FOXA,pierre_only
2023-01,IR,pierre_only
2023-01,MRSH,pierre_only
2023-01,PSKY,pierre_only
2023-01,RVTY,pierre_only
2023-01,SW,pierre_only
2023-02,ABC,hans_only
2023-02,BF-B,hans_only
2023-02,BRK-B,hans_only
2023-02,CDAY,hans_only
2023-02,FLT,hans_only
2023-02,MMC,hans_only
2023-02,PARA,hans_only
2023-02,PEAK,hans_only
2023-02,PKI,hans_only
2023-02,RE,hans_only
2023-02,WRK,hans_only
2023-02,BF/B,pierre_only
2023-02,BRK/B,pierre_only
2023-02,CEG,pierre_only
2023-02,COR,pierre_only
2023-02,CPAY,pierre_only
2023-02,DAY,pierre_only
2023-02,DOC,pierre_only
2023-02,DOW,pierre_only
2023-02,EG,pierre_only
2023-02,FOX,pierre_only
2023-02,FOXA,pierre_only
2023-02,IR,pierre_only
2023-02,MRSH,pierre_only
2023-02,PSKY,pierre_only
2023-02,RVTY,pierre_only
2023-02,SW,pierre_only
2023-03,ABC,hans_only
2023-03,BF-B,hans_only
2023-03,BRK-B,hans_only
2023-03,CDAY,hans_only
2023-03,FLT,hans_only
2023-03,MMC,hans_only
2023-03,PARA,hans_only
2023-03,PEAK,hans_only
2023-03,PKI,hans_only
2023-03,RE,hans_only
2023-03,WRK,hans_only
2023-03,BF/B,pierre_only
2023-03,BRK/B,pierre_only
2023-03,CEG,pierre_only
2023-03,COR,pierre_only
2023-03,CPAY,pierre_only
2023-03,DAY,pierre_only
2023-03,DOC,pierre_only
2023-03,DOW,pierre_only
2023-03,EG,pierre_only
2023-03,FOX,pierre_only
2023-03,FOXA,pierre_only
2023-03,IR,pierre_only
2023-03,MRSH,pierre_only
2023-03,PSKY,pierre_only
2023-03,RVTY,pierre_only
2023-03,SW,pierre_only
2023-04,ABC,hans_only
2023-04,BF-B,hans_only
2023-04,BRK-B,hans_only
2023-04,CDAY,hans_only
2023-04,FLT,hans_only
2023-04,MMC,hans_only
2023-04,PARA,hans_only
2023-04,PEAK,hans_only
2023-04,PKI,hans_only
2023-04,RE,hans_only
2023-04,WRK,hans_only
2023-04,BF/B,pierre_only
2023-04,BRK/B,pierre_only
2023-04,CEG,pierre_only
2023-04,COR,pierre_only
2023-04,CPAY,pierre_only
2023-04,DAY,pierre_only
2023-04,DOC,pierre_only
2023-04,DOW,pierre_only
2023-04,EG,pierre_only
2023-04,FOX,pierre_only
2023-04,FOXA,pierre_only
2023-04,IR,pierre_only
2023-04,MRSH,pierre_only
2023-04,PSKY,pierre_only
2023-04,RVTY,pierre_only
2023-04,SW,pierre_only
2023-05,ABC,hans_only
2023-05,BF-B,hans_only
2023-05,BRK-B,hans_only
2023-05,CDAY,hans_only
2023-05,FLT,hans_only
2023-05,MMC,hans_only
2023-05,PARA,hans_only
2023-05,PEAK,hans_only
2023-05,RE,hans_only
2023-05,WRK,hans_only
2023-05,BF/B,pierre_only
2023-05,BRK/B,pierre_only
2023-05,COR,pierre_only
2023-05,CPAY,pierre_only
2023-05,DAY,pierre_only
2023-05,DOC,pierre_only
2023-05,EG,pierre_only
2023-05,MRSH,pierre_only
2023-05,PSKY,pierre_only
2023-05,SW,pierre_only
2023-06,ABC,hans_only
2023-06,BF-B,hans_only
2023-06,BRK-B,hans_only
2023-06,CDAY,hans_only
2023-06,FI,hans_only
2023-06,FLT,hans_only
2023-06,MMC,hans_only
2023-06,PARA,hans_only
2023-06,PEAK,hans_only
2023-06,RE,hans_only
2023-06,WRK,hans_only
2023-06,BF/B,pierre_only
2023-06,BRK/B,pierre_only
2023-06,COR,pierre_only
2023-06,CPAY,pierre_only
2023-06,DAY,pierre_only
2023-06,DOC,pierre_only
2023-06,EG,pierre_only
2023-06,FISV,pierre_only
2023-06,MRSH,pierre_only
2023-06,PSKY,pierre_only
2023-06,SW,pierre_only
2023-07,ABC,hans_only
2023-07,BF-B,hans_only
2023-07,BRK-B,hans_only
2023-07,CDAY,hans_only
2023-07,FI,hans_only
2023-07,FLT,hans_only
2023-07,MMC,hans_only
2023-07,PARA,hans_only
2023-07,PEAK,hans_only
2023-07,WRK,hans_only
2023-07,BF/B,pierre_only
2023-07,BRK/B,pierre_only
2023-07,COR,pierre_only
2023-07,CPAY,pierre_only
2023-07,DAY,pierre_only
2023-07,DOC,pierre_only
2023-07,FISV,pierre_only
2023-07,MRSH,pierre_only
2023-07,PSKY,pierre_only
2023-07,SW,pierre_only
2023-08,BF-B,hans_only
2023-08,BRK-B,hans_only
2023-08,CDAY,hans_only
2023-08,FI,hans_only
2023-08,FLT,hans_only
2023-08,MMC,hans_only
2023-08,PARA,hans_only
2023-08,PEAK,hans_only
2023-08,WRK,hans_only
2023-08,BF/B,pierre_only
2023-08,BRK/B,pierre_only
2023-08,COR,pierre_only
2023-08,CPAY,pierre_only
2023-08,DAY,pierre_only
2023-08,DOC,pierre_only
2023-08,FISV,pierre_only
2023-08,MRSH,pierre_only
2023-08,PSKY,pierre_only
2023-08,SW,pierre_only
2023-09,BF-B,hans_only
2023-09,BRK-B,hans_only
2023-09,CDAY,hans_only
2023-09,FI,hans_only
2023-09,FLT,hans_only
2023-09,MMC,hans_only
2023-09,PARA,hans_only
2023-09,PEAK,hans_only
2023-09,WRK,hans_only
2023-09,BF/B,pierre_only
2023-09,BRK/B,pierre_only
2023-09,CPAY,pierre_only
2023-09,DAY,pierre_only
2023-09,DOC,pierre_only
2023-09,FISV,pierre_only
2023-09,MRSH,pierre_only
2023-09,PSKY,pierre_only
2023-09,SW,pierre_only
2023-10,BF-B,hans_only
2023-10,BRK-B,hans_only
2023-10,CDAY,hans_only
2023-10,FI,hans_only
2023-10,FLT,hans_only
2023-10,MMC,hans_only
2023-10,PARA,hans_only
2023-10,PEAK,hans_only
2023-10,WRK,hans_only
2023-10,BF/B,pierre_only
2023-10,BRK/B,pierre_only
2023-10,CPAY,pierre_only
2023-10,DAY,pierre_only
2023-10,DOC,pierre_only
2023-10,FISV,pierre_only
2023-10,MRSH,pierre_only
2023-10,PSKY,pierre_only
2023-10,SW,pierre_only
2023-11,BF-B,hans_only
2023-11,BRK-B,hans_only
2023-11,CDAY,hans_only
2023-11,FI,hans_only
2023-11,FLT,hans_only
2023-11,MMC,hans_only
2023-11,PARA,hans_only
2023-11,PEAK,hans_only
2023-11,WRK,hans_only
2023-11,BF/B,pierre_only
2023-11,BRK/B,pierre_only
2023-11,CPAY,pierre_only
2023-11,DAY,pierre_only
2023-11,DOC,pierre_only
2023-11,FISV,pierre_only
2023-11,MRSH,pierre_only
2023-11,PSKY,pierre_only
2023-11,SW,pierre_only
2023-12,BF-B,hans_only
2023-12,BRK-B,hans_only
2023-12,CDAY,hans_only
2023-12,FI,hans_only
2023-12,FLT,hans_only
2023-12,MMC,hans_only
2023-12,PARA,hans_only
2023-12,PEAK,hans_only
2023-12,RVTY (PREVIOUSLY PKI),hans_only
2023-12,WRK,hans_only
2023-12,BF/B,pierre_only
2023-12,BRK/B,pierre_only
2023-12,CPAY,pierre_only
2023-12,DAY,pierre_only
2023-12,DOC,pierre_only
2023-12,FISV,pierre_only
2023-12,MRSH,pierre_only
2023-12,PSKY,pierre_only
2023-12,RVTY,pierre_only
2023-12,SW,pierre_only
2024-01,BF-B,hans_only
2024-01,BRK-B,hans_only
2024-01,CDAY,hans_only
2024-01,FI,hans_only
2024-01,FLT,hans_only
2024-01,MMC,hans_only
2024-01,PARA,hans_only
2024-01,PEAK,hans_only
2024-01,WRK,hans_only
2024-01,BF/B,pierre_only
2024-01,BRK/B,pierre_only
2024-01,CPAY,pierre_only
2024-01,DAY,pierre_only
2024-01,DOC,pierre_only
2024-01,FISV,pierre_only
2024-01,MRSH,pierre_only
2024-01,PSKY,pierre_only
2024-01,SW,pierre_only
2024-02,BF-B,hans_only
2024-02,BRK-B,hans_only
2024-02,FI,hans_only
2024-02,FLT,hans_only
2024-02,MMC,hans_only
2024-02,PARA,hans_only
2024-02,PEAK,hans_only
2024-02,WRK,hans_only
2024-02,BF/B,pierre_only
2024-02,BRK/B,pierre_only
2024-02,CPAY,pierre_only
2024-02,DOC,pierre_only
2024-02,FISV,pierre_only
2024-02,MRSH,pierre_only
2024-02,PSKY,pierre_only
2024-02,SW,pierre_only
2024-03,BF-B,hans_only
2024-03,BRK-B,hans_only
2024-03,FI,hans_only
2024-03,MMC,hans_only
2024-03,PARA,hans_only
2024-03,WRK,hans_only
2024-03,BF/B,pierre_only
2024-03,BRK/B,pierre_only
2024-03,FISV,pierre_only
2024-03,MRSH,pierre_only
2024-03,PSKY,pierre_only
2024-03,SW,pierre_only
2024-04,BF-B,hans_only
2024-04,BRK-B,hans_only
2024-04,FI,hans_only
2024-04,MMC,hans_only
2024-04,PARA,hans_only
2024-04,WRK,hans_only
2024-04,BF/B,pierre_only
2024-04,BRK/B,pierre_only
2024-04,FISV,pierre_only
2024-04,MRSH,pierre_only
2024-04,PSKY,pierre_only
2024-04,SW,pierre_only
2024-05,BF-B,hans_only
2024-05,BRK-B,hans_only
2024-05,FI,hans_only
2024-05,MMC,hans_only
2024-05,PARA,hans_only
2024-05,WRK,hans_only
2024-05,BF/B,pierre_only
2024-05,BRK/B,pierre_only
2024-05,FISV,pierre_only
2024-05,MRSH,pierre_only
2024-05,PSKY,pierre_only
2024-05,SW,pierre_only
2024-06,BF-B,hans_only
2024-06,BRK-B,hans_only
2024-06,FI,hans_only
2024-06,MMC,hans_only
2024-06,PARA,hans_only
2024-06,WRK,hans_only
2024-06,BF/B,pierre_only
2024-06,BRK/B,pierre_only
2024-06,FISV,pierre_only
2024-06,MRSH,pierre_only
2024-06,PSKY,pierre_only
2024-06,SW,pierre_only
2024-07,BF-B,hans_only
2024-07,BRK-B,hans_only
2024-07,FI,hans_only
2024-07,MMC,hans_only
2024-07,PARA,hans_only
2024-07,BF/B,pierre_only
2024-07,BRK/B,pierre_only
2024-07,FISV,pierre_only
2024-07,MRSH,pierre_only
2024-07,PSKY,pierre_only
2024-08,BF-B,hans_only
2024-08,BRK-B,hans_only
2024-08,FI,hans_only
2024-08,MMC,hans_only
2024-08,PARA,hans_only
2024-08,BF/B,pierre_only
2024-08,BRK/B,pierre_only
2024-08,FISV,pierre_only
2024-08,MRSH,pierre_only
2024-08,PSKY,pierre_only
2024-09,BF-B,hans_only
2024-09,BRK-B,hans_only
2024-09,FI,hans_only
2024-09,MMC,hans_only
2024-09,PARA,hans_only
2024-09,AMTM,pierre_only
2024-09,BF/B,pierre_only
2024-09,BRK/B,pierre_only
2024-09,FISV,pierre_only
2024-09,MRSH,pierre_only
2024-09,PSKY,pierre_only
2024-10,BF-B,hans_only
2024-10,BRK-B,hans_only
2024-10,FI,hans_only
2024-10,MMC,hans_only
2024-10,PARA,hans_only
2024-10,BF/B,pierre_only
2024-10,BRK/B,pierre_only
2024-10,FISV,pierre_only
2024-10,MRSH,pierre_only
2024-10,PSKY,pierre_only
2024-11,BF-B,hans_only
2024-11,BRK-B,hans_only
2024-11,FI,hans_only
2024-11,MMC,hans_only
2024-11,PARA,hans_only
2024-11,BF/B,pierre_only
2024-11,BRK/B,pierre_only
2024-11,FISV,pierre_only
2024-11,MRSH,pierre_only
2024-11,PSKY,pierre_only
2024-12,BF-B,hans_only
2024-12,BRK-B,hans_only
2024-12,FI,hans_only
2024-12,MMC,hans_only
2024-12,PARA,hans_only
2024-12,BF/B,pierre_only
2024-12,BRK/B,pierre_only
2024-12,FISV,pierre_only
2024-12,MRSH,pierre_only
2024-12,PSKY,pierre_only
2025-01,BF-B,hans_only
2025-01,BRK-B,hans_only
2025-01,FI,hans_only
2025-01,MMC,hans_only
2025-01,PARA,hans_only
2025-01,BF/B,pierre_only
2025-01,BRK/B,pierre_only
2025-01,FISV,pierre_only
2025-01,MRSH,pierre_only
2025-01,PSKY,pierre_only
2025-02,BF-B,hans_only
2025-02,BRK-B,hans_only
2025-02,FI,hans_only
2025-02,MMC,hans_only
2025-02,PARA,hans_only
2025-02,BF/B,pierre_only
2025-02,BRK/B,pierre_only
2025-02,FISV,pierre_only
2025-02,MRSH,pierre_only
2025-02,PSKY,pierre_only
2025-03,BF-B,hans_only
2025-03,BRK-B,hans_only
2025-03,FI,hans_only
2025-03,MMC,hans_only
2025-03,PARA,hans_only
2025-03,BF/B,pierre_only
2025-03,BRK/B,pierre_only
2025-03,FISV,pierre_only
2025-03,MRSH,pierre_only
2025-03,PSKY,pierre_only
2025-04,BF-B,hans_only
2025-04,BRK-B,hans_only
2025-04,FI,hans_only
2025-04,MMC,hans_only
2025-04,PARA,hans_only
2025-04,BF/B,pierre_only
2025-04,BRK/B,pierre_only
2025-04,FISV,pierre_only
2025-04,MRSH,pierre_only
2025-04,PSKY,pierre_only
2025-05,BF-B,hans_only
2025-05,BRK-B,hans_only
2025-05,FI,hans_only
2025-05,MMC,hans_only
2025-05,PARA,hans_only
2025-05,BF/B,pierre_only
2025-05,BRK/B,pierre_only
2025-05,FISV,pierre_only
2025-05,MRSH,pierre_only
2025-05,PSKY,pierre_only
2025-06,BF-B,hans_only
2025-06,BRK-B,hans_only
2025-06,FI,hans_only
2025-06,MMC,hans_only
2025-06,PARA,hans_only
2025-06,BF/B,pierre_only
2025-06,BRK/B,pierre_only
2025-06,FISV,pierre_only
2025-06,MRSH,pierre_only
2025-06,PSKY,pierre_only
2025-07,BF-B,hans_only
2025-07,BRK-B,hans_only
2025-07,FI,hans_only
2025-07,MMC,hans_only
2025-07,PARA,hans_only
2025-07,BF/B,pierre_only
2025-07,BRK/B,pierre_only
2025-07,FISV,pierre_only
2025-07,MRSH,pierre_only
2025-07,PSKY,pierre_only
2025-08,BF-B,hans_only
2025-08,BRK-B,hans_only
2025-08,FI,hans_only
2025-08,MMC,hans_only
2025-08,WBA,hans_only
2025-08,BF/B,pierre_only
2025-08,BRK/B,pierre_only
2025-08,FISV,pierre_only
2025-08,IBKR,pierre_only
2025-08,MRSH,pierre_only
2025-09,BF-B,hans_only
2025-09,BRK-B,hans_only
2025-09,CZR,hans_only
2025-09,ENPH,hans_only
2025-09,FI,hans_only
2025-09,MKTX,hans_only
2025-09,MMC,hans_only
2025-09,WBA,hans_only
2025-09,APP,pierre_only
2025-09,BF/B,pierre_only
2025-09,BRK/B,pierre_only
2025-09,EME,pierre_only
2025-09,FISV,pierre_only
2025-09,HOOD,pierre_only
2025-09,IBKR,pierre_only
2025-09,MRSH,pierre_only
2025-10,BF-B,hans_only
2025-10,BRK-B,hans_only
2025-10,CZR,hans_only
2025-10,ENPH,hans_only
2025-10,FI,hans_only
2025-10,KMX,hans_only
2025-10,MKTX,hans_only
2025-10,MMC,hans_only
2025-10,WBA,hans_only
2025-10,APP,pierre_only
2025-10,BF/B,pierre_only
2025-10,BRK/B,pierre_only
2025-10,EME,pierre_only
2025-10,FISV,pierre_only
2025-10,HOOD,pierre_only
2025-10,IBKR,pierre_only
2025-10,MRSH,pierre_only
2025-10,SOLS,pierre_only
2025-11,BF-B,hans_only
2025-11,BRK-B,hans_only
2025-11,CZR,hans_only
2025-11,EMN,hans_only
2025-11,ENPH,hans_only
2025-11,FI,hans_only
2025-11,IPG,hans_only
2025-11,KMX,hans_only
2025-11,MKTX,hans_only
2025-11,MMC,hans_only
2025-11,WBA,hans_only
2025-11,APP,pierre_only
2025-11,BF/B,pierre_only
2025-11,BRK/B,pierre_only
2025-11,EME,pierre_only
2025-11,FISV,pierre_only
2025-11,HOOD,pierre_only
2025-11,IBKR,pierre_only
2025-11,MRSH,pierre_only
2025-11,Q,pierre_only
2025-11,SNDK,pierre_only
2025-11,SOLS,pierre_only
2025-12,BF-B,hans_only
2025-12,BRK-B,hans_only
2025-12,CZR,hans_only
2025-12,EMN,hans_only
2025-12,ENPH,hans_only
2025-12,FI,hans_only
2025-12,IPG,hans_only
2025-12,K,hans_only
2025-12,KMX,hans_only
2025-12,LKQ,hans_only
2025-12,MHK,hans_only
2025-12,MKTX,hans_only
2025-12,MMC,hans_only
2025-12,WBA,hans_only
2025-12,APP,pierre_only
2025-12,ARES,pierre_only
2025-12,BF/B,pierre_only
2025-12,BRK/B,pierre_only
2025-12,CRH,pierre_only
2025-12,CVNA,pierre_only
2025-12,EME,pierre_only
2025-12,FISV,pierre_only
2025-12,FIX,pierre_only
2025-12,HOOD,pierre_only
2025-12,IBKR,pierre_only
2025-12,MRSH,pierre_only
2025-12,Q,pierre_only
2025-12,SNDK,pierre_only
2026-01,BF-B,hans_only
2026-01,BRK-B,hans_only
2026-01,CZR,hans_only
2026-01,EMN,hans_only
2026-01,ENPH,hans_only
2026-01,FI,hans_only
2026-01,IPG,hans_only
2026-01,K,hans_only
2026-01,KMX,hans_only
2026-01,LKQ,hans_only
2026-01,MHK,hans_only
2026-01,MKTX,hans_only
2026-01,MMC,hans_only
2026-01,WBA,hans_only
2026-01,APP,pierre_only
2026-01,ARES,pierre_only
2026-01,BF/B,pierre_only
2026-01,BRK/B,pierre_only
2026-01,CRH,pierre_only
2026-01,CVNA,pierre_only
2026-01,EME,pierre_only
2026-01,FISV,pierre_only
2026-01,FIX,pierre_only
2026-01,HOOD,pierre_only
2026-01,IBKR,pierre_only
2026-01,MRSH,pierre_only
2026-01,Q,pierre_only
2026-01,SNDK,pierre_only
2026-02,BF-B,hans_only
2026-02,BRK-B,hans_only
2026-02,CZR,hans_only
2026-02,DAY,hans_only
2026-02,EMN,hans_only
2026-02,ENPH,hans_only
2026-02,FI,hans_only
2026-02,IPG,hans_only
2026-02,K,hans_only
2026-02,KMX,hans_only
2026-02,LKQ,hans_only
2026-02,MHK,hans_only
2026-02,MKTX,hans_only
2026-02,MMC,hans_only
2026-02,WBA,hans_only
2026-02,APP,pierre_only
2026-02,ARES,pierre_only
2026-02,BF/B,pierre_only
2026-02,BRK/B,pierre_only
2026-02,CIEN,pierre_only
2026-02,CRH,pierre_only
2026-02,CVNA,pierre_only
2026-02,EME,pierre_only
2026-02,FISV,pierre_only
2026-02,FIX,pierre_only
2026-02,HOOD,pierre_only
2026-02,IBKR,pierre_only
2026-02,MRSH,pierre_only
2026-02,Q,pierre_only
2026-02,SNDK,pierre_only
2026-03,BF-B,hans_only
2026-03,BRK-B,hans_only
2026-03,CZR,hans_only
2026-03,DAY,hans_only
2026-03,EMN,hans_only
2026-03,ENPH,hans_only
2026-03,FI,hans_only
2026-03,IPG,hans_only
2026-03,K,hans_only
2026-03,KMX,hans_only
2026-03,LKQ,hans_only
2026-03,LW,hans_only
2026-03,MHK,hans_only
2026-03,MKTX,hans_only
2026-03,MMC,hans_only
2026-03,MOH,hans_only
2026-03,MTCH,hans_only
2026-03,PAYC,hans_only
2026-03,WBA,hans_only
2026-03,APP,pierre_only
2026-03,ARES,pierre_only
2026-03,BF/B,pierre_only
2026-03,BRK/B,pierre_only
2026-03,CIEN,pierre_only
2026-03,COHR,pierre_only
2026-03,CRH,pierre_only
2026-03,CVNA,pierre_only
