strategy,category,score_variant,n,allocation,signal_date,execution_date,exit_execution_date,regime,gross_return,net_return,turnover_half_l1,traded_notional,cost,valid_weight_fraction,max_stock_weight,top3_stock_weight,stock_hhi,effective_stock_count,max_sector_weight,sector_hhi,effective_sector_count
full_dynamic_n10_score,allocation,full_dynamic,10,score,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.003425952911907201,0.0022394585315803368,0.5932471901634321,1.1864943803268642,0.0011864943803268641,1.0,0.10821431030872129,0.3159115189797801,0.10016063217923894,9.983962543392149,0.5076461041811682,0.38376473492270124,2.605763138193045
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.0030314273307314723,0.0015741424897648645,0.728642420483304,1.457284840966608,0.0014572848409666079,1.0,0.3208208009131123,0.7171120001079381,0.22338142668415714,4.4766479238845465,0.4579097543020944,0.361567496578906,2.7657353314715523
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.008579233827090303,-0.009709563068227232,0.5651646205684647,1.1303292411369295,0.0011303292411369294,1.0,0.07550768148107652,0.19909972554640878,0.05322602024088001,18.787803323908,0.2995506036504457,0.23342395422181403,4.284050466601801
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.02741440886183846,-0.02849613565096988,0.5408633945657115,1.081726789131423,0.001081726789131423,1.0,0.11907180924831269,0.34061022542380637,0.10148565162385123,9.85360968766721,0.30000000000000004,0.27579756773476927,3.625847784711743
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.009918145924830726,0.008475363293959473,0.7213913154356265,1.442782630871253,0.0014427826308712531,1.0,0.1424324287921193,0.38185900453755406,0.10608802875538495,9.42613423712278,0.3587213430872035,0.23822784196710034,4.197662169722805
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.008605587742732013,0.007164956993687454,0.7203153745222795,1.440630749044559,0.0014406307490445588,1.0,0.15345992071721415,0.38618321556523083,0.1062250870125354,9.41397204863661,0.48247028729822156,0.41398523489989925,2.415545086388885
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.024856356191822814,0.02348355860822507,0.6863987917988716,1.3727975835977433,0.0013727975835977433,1.0,0.14297870261961015,0.40107984357302223,0.1075343712628565,9.299352274591394,0.3589653306499577,0.2531990596812326,3.949461744680094
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.004670254805562031,-0.006074521399893843,0.7021332971659062,1.4042665943318124,0.0014042665943318124,1.0,0.163459870904437,0.45806376201070353,0.1144822179793625,8.734981009716881,0.3373892100451272,0.27335344601984096,3.658267399077956
no_quality_n10,factor_ablation,no_quality,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.005523237074929314,0.004425638399223597,0.5487993378528584,1.0975986757057168,0.0010975986757057168,0.9999999999999999,0.14217548478653935,0.3975549960979766,0.10741574796954229,9.309621902773044,0.36390474229219294,0.27904055616632206,3.5837084534907184
no_value_n10,factor_ablation,no_value,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.003633398519202049,-0.005032501101513665,0.6995512911558077,1.3991025823116154,0.0013991025823116155,1.0,0.17392917155848103,0.43821823100413365,0.1122505337668952,8.908643606779167,0.40802988180638144,0.30765285133027154,3.2504168112730403
no_growth_n10,factor_ablation,no_growth,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.008710684173774921,-0.009631361739880672,0.46033878305287546,0.9206775661057509,0.0009206775661057509,1.0,0.14077392215111928,0.38743844651098236,0.1079617799924998,9.262537168889498,0.3111349289003943,0.25815364167337107,3.8736621862776204
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,0.008096059140590337,0.006701974417038549,0.6970423617758938,1.3940847235517877,0.0013940847235517878,1.0,0.14906685822761628,0.38085487728601813,0.10557143799199986,9.472258965306311,0.47767129981877643,0.4130286423520001,2.4211395953207493
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.017479730284581572,-0.017908701602054853,0.21448565873664066,0.4289713174732813,0.00042897131747328133,1.0,0.1310898402967846,0.38308276169418504,0.10683917375845092,9.35986272470495,0.2803917248357435,0.25178490121932656,3.971644030906019
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.027955503290324157,-0.028605607755442183,0.32505223255901367,0.6501044651180273,0.0006501044651180273,0.9999999999999999,0.13007460049435915,0.378820064821222,0.1063437334007827,9.403468996440555,0.32238212933535526,0.25882659195656277,3.8635906474703483
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.012640606742358769,-0.013360972929639234,0.3601830936402324,0.7203661872804648,0.0007203661872804647,0.9999999999999999,0.1367120353646422,0.3963485649120351,0.1096337365698083,9.121279920649782,0.2834780387473828,0.25316163717520246,3.950045556499314
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.0283905005818344,-0.029016217299433454,0.3128583587995277,0.6257167175990554,0.0006257167175990555,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.26000000000000006,3.8461538461538454
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2018-02-28,2018-03-01,2018-04-02,RISK_ON,-0.028782917109146676,-0.029397392766953283,0.3072378289033038,0.6144756578066076,0.0006144756578066076,0.9999999999999999,0.11027567007042716,0.3223823557496776,0.10028265930136665,9.971813740946258,0.3175275403268229,0.26115211602498706,3.8291858983226463
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.004204680575444235,0.003739821450200136,0.23242956262204983,0.46485912524409967,0.0004648591252440997,0.9999999999999999,0.142197848543186,0.3789685344075375,0.1056076891395495,9.469007495075521,0.410445754753737,0.3441758351352554,2.9054916060769247
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.0013858580489828011,0.0009380196537574116,0.22391919761269474,0.4478383952253895,0.0004478383952253895,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.38,2.6315789473684212
full_dynamic_n10_score,allocation,full_dynamic,10,score,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.0016677042789914381,0.0012274061473793079,0.2201490658060651,0.4402981316121302,0.0004402981316121302,1.0,0.10803108474052545,0.3167135437383767,0.1001697764003567,9.983051135136996,0.5088024003238354,0.38434375936229026,2.60183748438954
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.016743571151405037,0.016249199691580285,0.24718572991237608,0.49437145982475217,0.0004943714598247521,0.9999999999999999,0.2774141902065272,0.7184690446637931,0.21454591423110436,4.661006962466883,0.497842611130562,0.3753154037304758,2.664425680535423
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,-0.010097683540179108,-0.010658589745390327,0.28045310260560996,0.5609062052112199,0.0005609062052112199,0.9999999999999999,0.08138039040054891,0.21961646085034364,0.05361329409516872,18.652090248827175,0.3214616520830893,0.2708700045423785,3.691807816407914
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.0229814349417309,0.022322859979588626,0.32928748107113764,0.6585749621422753,0.0006585749621422753,1.0,0.12,0.35913189533564005,0.10271399822549426,9.735771338631366,0.3,0.2728,3.6656891495601176
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.009996572717088613,0.009098710453346969,0.44893113187082173,0.8978622637416435,0.0008978622637416435,0.9999999999999999,0.12830949421994978,0.3706570685787841,0.10528579771605036,9.497957195489382,0.3706570685787841,0.26991230257659,3.7049070770541896
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.012126581978807404,0.011442139955674703,0.3422210115663507,0.6844420231327014,0.0006844420231327014,1.0,0.13388012103606925,0.37647124132213616,0.10486373945316771,9.536184816741171,0.32013748739359066,0.27255481454991226,3.6689867381406045
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.022377022160704658,0.02176234426634455,0.3073389471800531,0.6146778943601062,0.0006146778943601063,1.0,0.13225713301714231,0.3805102992541386,0.10624826536851571,9.411918364328681,0.24307102150751284,0.19315105896621287,5.17729493875012
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,-0.007401537946530776,-0.008217826713704596,0.40814438358691024,0.8162887671738205,0.0008162887671738205,1.0,0.15207390802835727,0.4144942944990646,0.10915596099086168,9.16120375765569,0.48901111073697245,0.3942887748306376,2.5362121973407405
no_quality_n10,factor_ablation,no_quality,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,-0.0019615342341474606,-0.002477337448541592,0.2579016071970656,0.5158032143941312,0.0005158032143941313,0.9999999999999999,0.13728909618807938,0.3672876327611372,0.10443269578820276,9.575545210745819,0.4250732571941084,0.34783668700248926,2.8749123866650774
no_value_n10,factor_ablation,no_value,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.007480841859078198,0.006806560427084602,0.33714071599679807,0.6742814319935961,0.0006742814319935962,1.0,0.155824200970543,0.4268352126780512,0.11164669500240179,8.956825815385647,0.4425803090784999,0.31409848522252665,3.183714812542119
no_growth_n10,factor_ablation,no_growth,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.001543277807357039,0.001034453418886698,0.2544121942351706,0.5088243884703412,0.0005088243884703411,1.0000000000000002,0.13201031522001702,0.38806085704851295,0.10698159473325705,9.34740225637273,0.2885554730724087,0.2532274974943798,3.9490182144306596
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.004161504765099719,0.003516563476893371,0.32247064410317383,0.6449412882063477,0.0006449412882063477,1.0,0.13967655079271651,0.37609807595110756,0.10522267557539199,9.503654934943187,0.412983487827896,0.34499523865309645,2.898590728104313
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.00981665499130715,0.00913338802232604,0.3416334844905552,0.6832669689811104,0.0006832669689811104,0.9999999999999999,0.13456057945018324,0.3811720378198463,0.10616666775350793,9.41915217987011,0.3164711862349163,0.27583140174124654,3.6254030312983927
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.009623228011452276,0.008936906188213446,0.34316091161941487,0.6863218232388297,0.0006863218232388298,1.0000000000000002,0.13603891864143708,0.38376125655637006,0.10633440261276421,9.404294145909478,0.3147621573669933,0.27554585246308705,3.6291600510806563
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.0012280282903283676,0.0005915001202785995,0.31826408502488407,0.6365281700497681,0.0006365281700497681,1.0,0.13942999883898222,0.39675466130956266,0.10779095548514872,9.27721621446967,0.3250891759879333,0.2746296932926135,3.6412668565103634
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.007446234241473536,0.006822215273568013,0.31200948395276157,0.6240189679055231,0.0006240189679055231,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.30000000000000004,3.333333333333333
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2018-03-29,2018-04-02,2018-05-01,RISK_ON,0.0068968206884913825,0.006308099355287895,0.294360666601744,0.588721333203488,0.000588721333203488,0.9999999999999999,0.1084446755199364,0.31903986746118274,0.10025575830687757,9.974489414753146,0.41218670441599026,0.30547470051880726,3.273593519534141
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08216242851509717,0.08078472787346704,0.6888503208150643,1.3777006416301285,0.0013777006416301285,0.9999999999999999,0.14721199925167072,0.41988163707538145,0.11148000902907024,8.970218146817997,0.3830358662339223,0.30578906379667314,3.2702281356436123
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.07599170392655068,0.0747877861125234,0.601958907013634,1.203917814027268,0.001203917814027268,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.30000000000000004,3.333333333333333
full_dynamic_n10_score,allocation,full_dynamic,10,score,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.07612241636617632,0.07492372034785626,0.5993480091600366,1.1986960183200732,0.0011986960183200733,0.9999999999999998,0.10517148498720283,0.31022150956695077,0.10007775927663104,9.992230114143933,0.3931831350775089,0.29984690610914166,3.335035245072726
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.09631671912551064,0.09488941271973934,0.7136532028856462,1.4273064057712923,0.0014273064057712924,0.9999999999999999,0.2742780090076328,0.7136532028856462,0.21707548943750235,4.6066923658274535,0.7136532028856462,0.5536285578294591,1.8062652040938287
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.06151324304026544,0.06061351715947409,0.4498629403956716,0.8997258807913432,0.0008997258807913432,1.0,0.07111671062983445,0.20803906442559444,0.05337775311656001,18.734396665523153,0.2782205733581473,0.20915086167864558,4.781237772457624
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08521325469942856,0.08389827346675145,0.6574906163385559,1.3149812326771118,0.0013149812326771117,1.0,0.12,0.35529886276636624,0.10264945959114424,9.74189249493401,0.3,0.27280000000000004,3.6656891495601167
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08086667787262933,0.0796934782350353,0.5865998187970151,1.1731996375940301,0.00117319963759403,0.9999999999999999,0.14127808722179308,0.39692681909984173,0.10792170718330257,9.265976475905099,0.3624634528185409,0.2527488741267554,3.9564963581143107
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08213212504086428,0.08074655853787698,0.6927832514936577,1.3855665029873154,0.0013855665029873154,1.0000000000000002,0.1496312072634107,0.4245558188533388,0.11203449662431657,8.925822225571142,0.3895363722321842,0.30702713635460016,3.2570410937391956
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08056407788658483,0.07987263824611152,0.34571982023665654,0.6914396404733131,0.0006914396404733131,1.0,0.13372333329332714,0.3883655690117103,0.10763773987408083,9.290421753279492,0.34278852434700835,0.205876561050735,4.857279502320645
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.06654565914356506,0.06568952947141844,0.42806483607330853,0.8561296721466171,0.0008561296721466171,1.0,0.1491574343212997,0.41937282431680245,0.11158203381582774,8.962016247620605,0.4120936575030275,0.35479566473255203,2.8185237290140184
no_quality_n10,factor_ablation,no_quality,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.0751174561300667,0.07376932565630008,0.6740652368833117,1.3481304737666233,0.0013481304737666233,1.0000000000000002,0.1490634244516999,0.4249171123975962,0.11110042939900285,9.000865301866918,0.38211710201492544,0.29277118582356426,3.415636676085468
no_value_n10,factor_ablation,no_value,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08605461670471437,0.08489389350043759,0.5803616021383909,1.1607232042767819,0.001160723204276782,1.0,0.13778470184080133,0.38266107444510494,0.10560481770493987,9.469264960941484,0.37210242905961544,0.3046607347857125,3.2823396185378613
no_growth_n10,factor_ablation,no_growth,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.07312175824991578,0.07197564131821843,0.5730584658486755,1.146116931697351,0.001146116931697351,1.0000000000000002,0.13991051042901356,0.38483059604206615,0.10642490935423948,9.396296469198397,0.3938681171391754,0.32024011191178825,3.1226569152444434
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08738812354842607,0.08605052937829995,0.6687970850630578,1.3375941701261156,0.0013375941701261156,0.9999999999999998,0.15125924561113568,0.4088099587245912,0.1096648791550608,9.118689663497907,0.3987127544675738,0.34963571220699025,2.8601197334441144
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08485032855031298,0.08407088454374025,0.3897220032863635,0.779444006572727,0.0007794440065727271,1.0,0.1444659210995709,0.4029050594930509,0.10845468098620017,9.22044111795636,0.3894163465762658,0.292444588573941,3.4194512022819064
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08493878759102697,0.0841448272973595,0.39698014683373184,0.7939602936674637,0.0007939602936674637,0.9999999999999999,0.14679750950479148,0.4083671353284915,0.1091914440740308,9.158226713459428,0.39698014683373173,0.2945836956456204,3.3946210017101026
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.10029142050193818,0.09936230005607206,0.4645602229330564,0.9291204458661128,0.0009291204458661128,1.0000000000000002,0.1550530840892163,0.4262510572307737,0.11253613092679039,8.886035016172212,0.4155072234352946,0.2954839249866055,3.3842788572858264
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08779078595613436,0.08716129214743762,0.3147469043483741,0.6294938086967482,0.0006294938086967482,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.2800000000000001,3.5714285714285703
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2018-04-30,2018-05-01,2018-06-01,RISK_ON,0.08825245325539831,0.08763280100062894,0.3098261273846855,0.619652254769371,0.000619652254769371,0.9999999999999999,0.10744441747975676,0.31587380771489404,0.10017382756097225,9.982647407491099,0.3066414481732635,0.2807928241294422,3.5613445717509213
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04288007587445121,-0.04352847302718997,0.32419857636938143,0.6483971527387629,0.0006483971527387629,1.0,0.13846169331932742,0.38640527693075505,0.10688371676414872,9.355962070505235,0.3488596754975779,0.2783542817799949,3.5925439824575003
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04186215749096753,-0.0424759884674545,0.3069154882434857,0.6138309764869714,0.0006138309764869714,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.2800000000000001,3.5714285714285703
full_dynamic_n10_score,allocation,full_dynamic,10,score,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04252823676844136,-0.04313366014685325,0.30271168920594343,0.6054233784118869,0.0006054233784118869,1.0,0.10505021874391846,0.3131071369001378,0.10010134564818134,9.98987569572366,0.3091641732418475,0.2816038703734523,3.55108755669387
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.07020783306055553,-0.07064666672102729,0.21941683023587685,0.4388336604717537,0.0004388336604717537,1.0,0.2421913013759587,0.6758836659795073,0.20537833745625275,4.869062688819399,0.6102104977980884,0.524292707649805,1.9073315066360566
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.0353002389646838,-0.03596953755689514,0.3346492961056681,0.6692985922113363,0.0006692985922113363,1.0,0.07348200032792158,0.20790151054382747,0.05348660503728004,18.69626982873567,0.4304874574094462,0.2747307625966473,3.639927289351919
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.038818506812572685,-0.039453025754594466,0.3172594710108913,0.6345189420217826,0.0006345189420217827,1.0,0.12,0.35906938781775777,0.10477182215591091,9.544551000667912,0.30000000000000004,0.2726460270275112,3.6677592954585605
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.050944449082900314,-0.051596080049059606,0.3258154830796476,0.6516309661592952,0.0006516309661592952,1.0,0.1482213597194992,0.41190865702683643,0.11041383855885462,9.056835746788781,0.3694497204812668,0.33784139980306427,2.959968791814513
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04326868108131778,-0.04391128694323517,0.3213029309586962,0.6426058619173924,0.0006426058619173925,1.0,0.14108012395135255,0.3899814000503018,0.10721551636037117,9.327008197571097,0.35541761747013817,0.2796595637993655,3.575776155888679
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.025060256486253516,-0.02562818883361589,0.2839661736811873,0.5679323473623746,0.0005679323473623747,1.0,0.12818024166534084,0.36097856531258177,0.10360658168662543,9.651896469518306,0.22583726604292714,0.17967011053309603,5.565756023820087
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.06127395884204585,-0.0617395149965693,0.2327780772617256,0.4655561545234512,0.0004655561545234512,1.0,0.15465857256939908,0.42493462118403913,0.10945632405634076,9.136064166427397,0.3814166475586703,0.3369015155012084,2.9682264815944803
no_quality_n10,factor_ablation,no_quality,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04439086890621,-0.04502998845377259,0.3195597737812916,0.6391195475625832,0.0006391195475625831,0.9999999999999999,0.14510872010439135,0.3961642195763966,0.10708841794415451,9.338078003183217,0.3667731792496769,0.3389033495503714,2.9506937636547894
no_value_n10,factor_ablation,no_value,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.0421181591831397,-0.042794644105238415,0.3382424610493564,0.6764849220987128,0.0006764849220987128,1.0,0.13312730404515352,0.3577257427754678,0.10301497898022607,9.7073261568296,0.41700778910439307,0.3057598845191052,3.2705402200579248
no_growth_n10,factor_ablation,no_growth,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.04317085445502118,-0.0439530526862981,0.39109911563846,0.78219823127692,0.00078219823127692,0.9999999999999999,0.1310639143409153,0.3821729158013061,0.10721090140303399,9.327409684214265,0.3612454202941324,0.3350206571565879,2.9848905690988548
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.053722785969836775,-0.053988257683562274,0.13273585686274972,0.26547171372549944,0.0002654717137254994,1.0,0.14753111282495002,0.41327349956184833,0.10838608806490119,9.226276340937812,0.3757535111063197,0.33662897551857784,2.9706296032880037
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.033036074248965173,-0.03372589859882351,0.34491217492916637,0.6898243498583327,0.0006898243498583327,1.0,0.13327948896990016,0.3902780209195259,0.10663635957057696,9.377664466669579,0.37318753782388236,0.3378511837988334,2.9598830726472447
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.03377887562590744,-0.03445863806442908,0.3398812192608217,0.6797624385216434,0.0006797624385216435,1.0,0.13628847138030928,0.39494238692979144,0.10696961356921517,9.34844921500016,0.36795454597806326,0.3381049927604787,2.9576611449462473
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.058418824038769385,-0.05899437277379444,0.2877743675125278,0.5755487350250555,0.0005755487350250555,1.0,0.146060504286953,0.4197034701174708,0.11176996588841176,8.946947348971852,0.3779179431103,0.3374890190652624,2.9630593693675813
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.03737479262773953,-0.037989059843340875,0.30713360780067067,0.6142672156013413,0.0006142672156013414,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.3400000000000001,2.9411764705882346
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2018-05-31,2018-06-01,2018-07-02,RISK_ON,-0.039115757339332195,-0.03971339360173554,0.2988181312016752,0.5976362624033504,0.0005976362624033505,0.9999999999999998,0.10718087558101942,0.3141404727949725,0.1001494732900721,9.985074979911362,0.39295674514970125,0.33881637132748277,2.9514512421049766
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2018-06-29,2018-07-02,2018-08-01,RISK_ON,0.032068921929036924,0.031211863993778916,0.4285289676290044,0.8570579352580088,0.0008570579352580088,1.0,0.12567839444346235,0.36868296203217893,0.10688392564229018,9.355943786596246,0.3936684925211197,0.2880537793152776,3.471573962254772
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2018-06-29,2018-07-02,2018-08-01,RISK_ON,0.03073301182078393,0.029904960934161666,0.4140254433111323,0.8280508866222646,0.0008280508866222645,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.30000000000000004,3.333333333333333
full_dynamic_n10_score,allocation,full_dynamic,10,score,2018-06-29,2018-07-02,2018-08-01,RISK_ON,0.030460322760150326,0.029652344261817957,0.40398924916618484,0.8079784983323697,0.0008079784983323697,1.0000000000000002,0.1102473402010908,0.31003869058420563,0.1001221268760325,9.987802209177627,0.4074351893103862,0.302218418727326,3.308865171789021
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2018-06-29,2018-07-02,2018-08-01,RISK_ON,0.0514824742894242,0.05075462207762198,0.3639261059011104,0.7278522118022208,0.0007278522118022208,1.0,0.24661547793551947,0.6950296929464136,0.21502823264878143,4.650552105096637,0.532429611170159,0.5021033593612954,1.9916218072551
